name,price,brand,no_of_votes,rating,os,utility,thickness,weight,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,thread,core,hdmi,mcr,wifi,bluetooth,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,camera,num_of_cell,battery_capacity,pixel_width,pixel_height,usb3,usb2,type_c,processor_brand,processor_model,processor_gen
Asus TUF Gaming F15 2022 FX507ZC4-HN115W Gaming Laptop (12th Gen Core i5/ 8GB/512GB SSD/ Win11 / 4GB Graph),76990.0,Asus,85,4.3,Windows,Performance,25,2.2,1.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,18,16,12.0,1,0,1,1,1,1,1,0,1,0,,4,90,1920,1080,0,1,0,Intel,i5,12th
Lenovo IdeaPad 1 15AMN7 82VG00EQIN Laptop (AMD Athlon 7120U / 8GB/ 512GB SSD/ Win11 Home),23990.0,Lenovo,94,4.65,Windows,Performance,17.9,1.58,1.0,15.6,100,16:9,1,0,8,0,512,AMD,2,2,2.0,1,1,1,1,1,1,0,0,0,0,,,,1366,768,0,1,0,AMD,7120U,AMD
Infinix INBook X2 Slim Series Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),23990.0,Infinix,578,4.15,Windows,Everyday Use,14.8,1.24,1.0,14,157,16:9,0,0,8,0,512,Integrated,6,4,2.0,1,0,1,1,1,1,0,0,0,0,,,50,1920,1080,2,0,0,Intel,i3,11th
Acer Nitro 5 AN515-58 NH.QFSSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),97989.0,Acer,421,4.3,Windows,Gaming,25.9,2.6,1.0,15.6,188,16:9,1,0,16,0,1024,NVIDIA,24,16,10.0,1,0,1,1,1,1,0,0,1,0,,4,57.5,2560,1440,3,0,0,Intel,i7,12th
Asus TUF Gaming F15 2023 FX507ZV-LP094W Gaming Laptop (12th Gen Core i7/ 16GB/512GB SSD/ Win11 Home/ 8GB Graph),109990.0,Asus,154,4.4,Windows,Performance,22.4,2.2,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,24,20,14.0,1,0,1,1,1,1,1,0,1,0,,4,90,1920,1080,2,0,0,Intel,i7,12th
Asus Vivobook 15 X1502ZA-EJ532WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),47741.0,Asus,112,4.0,Windows,Performance,19.9,1.7,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,3,42,1920,1080,0,1,0,Intel,i5,12th
Asus Vivobook S15 OLED 2023 S5504VA-MA543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),75990.0,Asus,91,4.3,Windows,Performance,17.9,1.7,1.0,15.6,212,16:9,1,0,16,0,512,Integrated,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,4,,2880,1620,0,1,0,Intel,i5,13th
MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990.0,MSI,671,4.4,Windows,Performance,24.95,2.35,1.0,15.6,141,16:9,1,0,16,0,512,AMD,16,16,8.0,1,0,1,1,1,1,0,0,1,0,,3,53.5,1920,1080,0,1,0,AMD,7,5th
Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 256GB/ MacOS),126990.0,Apple,109,4.45,Mac,Performance,11.5,1.51,1.0,15.3,224,16:9,0,0,8,0,256,Integrated,16,,8.0,0,0,1,1,1,1,1,1,0,1,,,66.5,2880,1864,0,0,2,Apple,M2,Apple
Infinix INBook Y1 Plus Neo XL30 Laptop (Intel Celeron N5100/ 8GB/ 512GB SSD/ Win 11 Home),23990.0,Infinix,2591,4.1,Windows,Performance,18.15,1.76,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,4,4,4.0,1,0,1,1,1,1,0,0,0,0,2,,40,1920,1080,2,0,0,Intel,N5100,11th
Asus Vivobook Pro 15 M6500QC-HN742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69990.0,Asus,135,4.15,Windows,Gaming,19.9,1.8,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,16,16,8.0,1,0,1,1,1,1,0,1,0,0,,3,50,1920,1080,0,2,0,AMD,7,5th
Acer Extensa 15 EX215-23 Laptop (Ryzen 3 7320U/ 8 GB/512 GB SSD/Win11 Home),33999.0,Acer,667,4.1,Windows,Everyday Use,18.9,1.78,1.0,15.6,141,16:9,0,0,8,0,512,AMD,4,8,4.0,1,0,1,1,0,1,0,0,0,0,,3,40,1920,1080,2,0,0,AMD,3,7th
Acer Aspire 5 UN.K3JSI.004 Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11 Home),47990.0,Acer,71,4.2,Windows,Gaming,17.9,1.76,1.0,15.6,141,16:9,1,0,12,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,1,1,1,0,,3,,1920,1080,3,0,0,Intel,i5,12th
Xiaomi Notebook Pro 120G Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 2GB Garph),59990.0,Xiaomi,196,4.05,Windows,Everyday Use,15.9,1.4,1.0,14,215,16:10,1,0,16,0,512,Integrated,12,12,8.0,1,0,1,1,1,1,1,1,0,0,,,,2560,1600,1,0,0,Intel,i5,12th
Acer Nitro 5 AN515-58 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69990.0,Acer,355,4.3,Windows,Gaming,26,2.5,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,18,16,8.0,1,0,1,1,1,1,1,0,0,0,,4,,1920,1080,0,1,0,Intel,i5,12th
Infinix INBook X2 Slim Series XL23 2023 Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win 11 Home),37990.0,Infinix,194,4.4,Windows,Everyday Use,14.8,1.24,1.0,14,157,16:9,0,0,16,0,1024,Integrated,8,8,4.0,1,0,1,1,1,1,0,0,0,0,,,50,1920,1080,2,0,0,Intel,i5,11th
Dell Precision 5550 Laptop (10th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Pro/ 4GB Graph),184999.0,Dell,64,4.2,Windows,,11.65,1.84,,15.6,145,16:9,1,0,16,0,512,NVIDIA,12,12,6.0,0,1,1,1,1,1,1,0,0,0,,6,,1920,1200,0,0,3,Intel,i7,10th
Lenovo Legion Slim 7 16IRH8 82Y3003WIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),177990.0,Lenovo,83,4.75,Windows,Gaming,19.9,2,1.0,16,236,16:9,1,0,16,0,1024,NVIDIA,24,20,14.0,1,1,1,1,1,1,1,1,0,0,,4,99.9,3200,2000,3,0,0,Intel,i9,13th
Dell Inspiron 3520 15 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),51487.0,Dell,103,4.15,Windows,Everyday Use,,1.65,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,0,0,0,0,,3,41,1920,1080,0,1,0,Intel,i5,12th
Asus ROG Strix G16 2023 G614JJ-N3088WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),94990.0,Asus,91,4.6,Windows,Gaming,30.4,2.5,1.0,16,142,16:10,1,0,16,0,1024,NVIDIA,20,16,10.0,1,0,1,1,1,1,1,0,0,0,,4,,1920,1200,2,0,0,Intel,i5,13th
Ultimus Elite NU14U3INF56BN-CS Laptop (10th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),25990.0,Ultimus,134,4.0,Windows,Performance,,1.3,1.0,14.1,156,16:9,0,0,8,0,512,Integrated,6,8,4.0,1,0,1,1,0,1,0,0,1,0,,,,1920,1080,2,0,0,Intel,i5,10th
Infinix INBook X3 Slim Series XL422 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),47990.0,Infinix,85,4.2,Windows,Performance,14.8,1.24,1.0,14,157,16:9,0,0,16,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,0,0,0,,3,50,1920,1080,0,0,2,Intel,i7,12th
MSI Thin GF63 11SC-1494IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),45990.0,MSI,94,4.6,Windows,Performance,,1.86,2.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,12,12,6.0,1,0,1,1,1,1,1,0,1,0,,3,,1920,1080,3,0,0,Intel,i5,11th
MSI Thin GF63 11UC-1490IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),55990.0,MSI,106,4.3,Windows,Performance,21.7,1.86,2.0,15.6,141,16:9,1,0,16,1024,256,NVIDIA,12,12,6.0,1,0,1,1,1,1,1,0,1,0,,3,52.4,1920,1080,3,0,0,Intel,i5,11th
Asus Vivobook S14 Flip TN3402QA-LZ751WS Laptop (AMD Ryzen 7/ 16GB/ 1TB SSD/Win11),70500.0,Asus,55,4.0,Windows,Everyday Use,,,1.0,14,162,16:10,0,1,16,0,1024,AMD,16,16,8.0,1,0,1,1,1,1,0,0,0,0,,3,70,1920,1200,0,1,0,AMD,7,5th
Asus Vivobook S14 Flip TN3402QA-LZ551WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 1TB SSD/Win11),65500.0,Asus,52,4.1,Windows,Everyday Use,,,1.0,14,162,16:10,0,1,16,0,1024,AMD,16,12,6.0,1,0,1,1,1,1,0,0,0,0,,3,70,1920,1200,0,1,0,AMD,5,5th
Lenovo ThinkPad E15 2021 20T8S0ME00 Laptop (AMD Ryzen 3 4300U/ 4GB/ 256GB SSD/ Win10 Home),40500.0,Lenovo,55,4.7,Windows,Performance,18.9,1.7,1.0,15.6,141,16:9,1,0,4,0,256,Integrated,4,8,4.0,1,0,1,1,0,1,0,0,1,0,,3,,1920,1080,0,1,0,AMD,3,4th
Lenovo Thinkpad T14 Laptop (AMD R7 Pro 4750U/ 16GB/ 512GB SSD/ Win 10 Pro),90000.0,Lenovo,105,4.3,Windows,Business,,,1.0,14,157,16:9,1,0,16,0,512,AMD,8,16,8.0,1,0,1,1,0,1,0,0,1,0,,3,50,1920,1080,2,0,0,AMD,7,4th
MSI Modern 15 B11M-062IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),36990.0,MSI,56,4.35,Windows,Performance,19.9,1.7,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,8,8,4.0,1,0,1,1,1,1,0,0,0,0,,3,,1920,1080,0,2,0,Intel,i5,11th
MSI Modern 15 B11M-063IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),29990.0,MSI,109,4.1,Windows,Performance,19.9,1.7,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,6,4,2.0,1,0,1,1,1,1,0,0,0,0,,3,,1920,1080,0,2,0,Intel,i3,11th
Lenovo IdeaPad Gaming 3 82SB00V3IN Laptop (AMD Ryzen 5 6600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),62990.0,Lenovo,110,4.05,Windows,Gaming,,2.32,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,16,12,6.0,1,0,1,1,1,1,0,0,1,0,,4,60,1920,1080,2,0,0,AMD,5,6th
Lenovo IdeaPad Slim 3 82RK00VWIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),40990.0,Lenovo,97,4.7,Windows,Performance,19.9,1.63,1.0,15.6,157,16:9,1,0,8,0,512,Integrated,10,8,6.0,1,1,1,1,0,1,0,0,0,0,,3,45,1920,1080,0,1,0,Intel,i3,12th
Lenovo ThinkBook 15 21JF002CIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ DOS),34499.0,Lenovo,80,4.4,Others,Performance,18.9,1.7,1.0,15.6,141,16:9,1,0,8,0,512,AMD,8,8,4.0,1,1,1,1,1,1,1,1,1,0,,3,45,1920,1080,2,0,0,AMD,5,7th
MSI Modern 14 C11M-029IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),38990.0,MSI,356,4.25,Windows,Performance,19.35,1.4,1.0,14,157,16:9,1,0,16,0,512,Integrated,8,8,4.0,1,0,1,1,1,1,0,0,0,0,,3,,1920,1080,0,2,0,Intel,i5,11th
Asus TUF Gaming F15 2022 FX507ZC4-HN116W Gaming Laptop (12th Gen Core i5/ 16GB/512GB SSD/ Win11 / 4GB Graph),85990.0,Asus,96,4.55,Windows,Performance,24.9,2.2,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,18,16,12.0,1,0,1,1,1,1,1,0,1,0,,4,90,1920,1080,2,0,0,Intel,i5,12th
Lenovo IdeaPad 1 15AMN7 82VG00J5IN Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),66290.0,Lenovo,77,4.2,Windows,Performance,17.9,1.58,1.0,15.6,141,16:9,1,0,8,0,512,AMD,4,8,4.0,1,1,1,1,1,1,0,0,0,0,,,42,1920,1080,0,1,0,AMD,5,7th
Lenovo IdeaPad Gaming 3 15IAH7 82S9014LIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),67990.0,Lenovo,375,4.2,Windows,Gaming,21.8,2.25,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,0,0,1,0,,,60,1920,1080,2,0,0,Intel,i5,12th
Asus VivoBook 14 X415EA-EK344WS Notebook (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),42990.0,Asus,341,4.1,Windows,Everyday Use,19.9,1.6,1.0,14,157,16:9,1,0,16,0,512,Integrated,6,4,2.0,1,0,1,1,0,1,0,1,0,0,,2,,1920,1080,0,2,0,Intel,i3,11th
Lenovo IdeaPad Gaming 3 82SB00V4IN Laptop (AMD Ryzen 5 6600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),54990.0,Lenovo,85,4.3,Windows,Gaming,,2.32,1.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,16,12,6.0,1,0,1,1,1,1,0,0,1,0,,4,60,1920,1080,2,0,0,AMD,5,6th
HP Pavilion 15-eh2050AU Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11 Home),52290.0,HP,65,4.5,Windows,Everyday Use,17.9,1.75,1.0,15.6,157,16:9,1,0,8,0,512,AMD,16,12,6.0,1,0,1,1,1,1,0,0,0,0,,3,41,1920,1080,2,0,0,AMD,5,5th
Asus Vivobook S15 OLED 2023 S5504VA-MA953WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11),109990.0,Asus,86,4.55,Windows,Performance,17.9,1.7,1.0,15.6,212,16:9,1,0,16,0,1024,Integrated,24,20,14.0,1,0,1,1,1,1,1,1,0,0,,4,,2880,1620,0,1,0,Intel,i9,13th
Honor MagicBook X16 2023 BRN-F56 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),48990.0,Honor,465,4.15,Windows,Everyday Use,18,1.75,1.0,16,142,16:9,1,0,16,0,512,Integrated,12,12,8.0,1,0,1,1,1,1,0,1,0,0,,,60,1920,1200,2,0,0,Intel,i5,12th
Asus Vivobook S14 S3402ZA-LY542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),58990.0,Asus,853,4.3,Windows,Performance,18.9,1.5,1.0,14,162,16:10,1,0,16,0,512,Integrated,18,16,12.0,1,0,1,1,1,1,0,1,0,0,,3,70,1920,1200,0,1,0,Intel,i5,12th
MSI Modern 14 C11M-030IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),35990.0,MSI,328,4.15,Windows,Performance,19.35,1.4,1.0,14,157,16:9,1,0,8,0,512,Integrated,8,8,4.0,1,0,1,1,1,1,0,0,0,0,,3,,1920,1080,0,2,0,Intel,i5,11th
MSI Titan GT77 HX 13VI-092IN Gaming Laptop (13th Gen Core i9/ 64GB/ 4TB SSD/ Win11 Home/ 16GB Graph),569990.0,MSI,83,4.1,Windows,Gaming,23,3.3,2.0,17.3,255,16:9,1,0,64,0,4096,NVIDIA,36,32,24.0,1,1,1,1,1,1,0,1,1,1,,4,99,3840,2160,3,0,0,Intel,i9,13th
Acer Extensa EX215-23 NX.EH3SI.003 Laptop (Ryzen 5 7520U/ 8 GB/512 GB SSD/Win11 Home),34990.0,Acer,677,4.15,Windows,Everyday Use,18.9,1.78,1.0,15.6,141,16:9,0,0,8,0,512,AMD,4,8,4.0,1,0,1,1,0,1,0,0,0,0,,3,40,1920,1080,2,0,0,AMD,5,7th
Acer Aspire 5 A515-58GM 2023 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graphics),62990.0,Acer,103,4.35,Windows,Everyday Use,17.9,1.78,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,12,12,8.0,1,0,1,1,1,1,1,0,1,0,,3,50,1920,1080,2,0,0,Intel,i5,13th
Apple MacBook Pro 16 inch Laptop (M2 Max 12-core CPU/ 32GB/ 1TB SSD/ Mac OS/ 38-core GPU),322490.0,Apple,87,4.5,Mac,Performance,16.8,2.16,1.0,16.2,254,16:9,1,0,32,0,1024,Integrated,,,12.0,1,1,1,1,1,1,1,0,0,1,,,100,3456,2234,0,0,3,Apple,M2,Apple
Samsung Galaxy Book 3 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),69990.0,Samsung,101,4.75,Windows,Business,,,1.0,14,157,16:9,1,0,8,0,512,Integrated,12,16,12.0,1,1,1,1,1,1,0,1,0,0,,4,,1920,1080,2,0,0,Intel,i5,13th
Lenovo IdeaPad Gaming 3 82K2028AIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57990.0,Lenovo,63,4.05,Windows,Gaming,,2.32,1.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,8,8,4.0,1,0,1,1,1,1,0,0,1,0,,3,45,1920,1080,2,0,0,AMD,5,5th
HP 247 G8 6B5R3PA Laptop (AMD Ryzen 3 5300U/ 8GB/ 512GB SSD/ FreeDOS),25999.0,HP,600,3.9,Others,Everyday Use,19.9,1.47,1.0,14,112,16:9,1,0,8,0,512,AMD,4,8,4.0,1,1,1,1,0,1,0,0,1,0,,3,41,1366,768,2,0,0,AMD,3,5th
Honor MagicBook 14 WDQ9BHNE Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),34990.0,Honor,396,4.25,Windows,Performance,,,1.0,14,141,16:9,0,0,8,0,512,AMD,8,12,6.0,1,0,1,1,1,1,0,1,0,0,,3,,1920,1080,0,1,0,AMD,5,5th
Lenovo V15 82KDA01BIH Laptop (AMD Ryzen 3 5300U/ 8GB/ 512GB SSD/ Win11 Home),30790.0,Lenovo,537,3.95,Windows,Performance,19.9,1.74,1.0,15.6,147,16:9,1,0,8,0,512,AMD,4,8,4.0,1,1,1,1,0,1,0,0,1,0,1,,,1920,1080,0,1,0,AMD,3,5th
Asus TUF Gaming F15 FX506HC-HN362WS Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),61990.0,Asus,190,4.35,Windows,Gaming,24.5,2.3,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,12,12,6.0,1,0,1,1,1,1,1,0,1,0,,4,,1920,1080,3,0,0,Intel,i5,11th
Apple MacBook Air 2022 Laptop (Apple M2/ 8GB/ 256GB/ MacOS),94990.0,Apple,823,4.65,Mac,Performance,11.3,1.24,1.0,13.6,224,16:9,0,0,8,0,256,Integrated,16,,8.0,0,0,1,1,1,1,1,0,0,1,,,52.6,2560,1664,0,0,2,Apple,M2,Apple
Samsung Galaxy Book2 15 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),63990.0,Samsung,328,4.5,Windows,Performance,15.4,1.57,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,12,12,10.0,0,0,1,1,1,1,0,1,0,0,,,,1920,1080,0,2,0,Intel,i5,12th
Asus CX1101CMA-GJ0007 Chromebook (Celeron Dual Core/ 4GB/ 64GB eMMC/ Chrome OS),11990.0,Asus,673,3.7,Others,Performance,1.95,1.24,1.0,11.6,135,16:9,1,0,4,64,0,Integrated,4,2,2.0,0,1,1,1,0,1,0,0,0,0,,3,,1366,768,2,0,0,Intel,N4020,Intel
Realme Book Slim Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win10),32990.0,Realme,14917,4.4,Windows,Everyday Use,14.9,1.38,1.0,14,157,3:2,1,0,8,0,256,Integrated,6,4,2.0,0,0,1,1,1,1,0,1,0,0,,,,1440,2160,1,0,0,Intel,i3,11th
Lenovo IdeaPad Slim 3i 82X70032IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),44690.0,Lenovo,80,4.05,Windows,Business,,1.6,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,10,6,5.0,0,0,0,1,1,1,0,0,0,0,,3,47,1920,1080,0,0,0,Intel,i3,13th
Acer Aspire Lite 15 AL15-51 Laptop (11th Gen Core i3/16GB/ 512GB SSD/ Win11),36990.0,Acer,83,4.35,Windows,Performance,19.7,1.59,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,6,4,2.0,1,1,1,1,0,1,0,0,1,0,,3,36,1920,1080,0,1,0,Intel,i3,11th
Lenovo Yoga 7 82YM0074IN Laptop (AMD Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win11 Home),94990.0,Lenovo,60,4.75,Windows,Performance,17.7,1.49,1.0,14,243,16:10,0,1,16,0,1024,AMD,16,16,8.0,1,0,1,1,1,1,1,1,0,0,,4,,2880,1800,1,0,0,AMD,7,7th
Asus Zenbook Flip 14 OLED UP5401ZA-KU541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),74990.0,Asus,78,4.2,Windows,Performance,,1.4,1.0,14,323,16:10,0,1,16,0,512,Integrated,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,3,63,3840,2400,1,0,0,Intel,i5,12th
Acer Aspire 7 A715-76G UN.QMYSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57990.0,Acer,100,4.55,Windows,Gaming,19.9,2.1,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,0,1,1,0,,3,50,1920,1080,3,0,0,Intel,i5,12th
Lenovo Legion 9i 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),399999.0,Lenovo,103,4.0,Windows,Gaming,,,1.0,16,236,16:10,1,0,32,0,1024,NVIDIA,36,32,24.0,1,1,1,1,1,1,1,0,1,0,,,99,3200,2000,2,0,0,Intel,i9,13th
Lenovo IdeaPad Slim 3 Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11),34990.0,Lenovo,60,4.2,Windows,Performance,19.9,1.63,1.0,15.6,157,16:9,1,0,8,0,512,Integrated,10,8,6.0,1,1,1,1,0,1,0,0,0,0,,3,,1920,1080,0,1,0,Intel,i3,12th
Dell Vostro 3520 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),56340.0,Dell,103,4.0,Windows,Everyday Use,16.96,1.83,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,8,8,4.0,1,1,1,1,0,1,0,0,0,0,,3,,1920,1080,0,1,0,Intel,i5,11th
Asus TUF Gaming F15 FX506HE-HN382W Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),70990.0,Asus,99,4.65,Windows,Gaming,,2.3,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,24,16,8.0,1,0,1,1,1,1,0,0,1,0,,4,90,1920,1080,3,0,0,Intel,i7,11th
Dell Inspiron 15 3520 IN352092K4N001ORS1 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),61990.0,Dell,51,4.55,Windows,Everyday Use,,1.65,1.0,15.6,141,16:9,0,0,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,0,0,0,0,,3,,1920,1080,0,1,0,Intel,i5,12th
Acer Aspire 3 A315-24P Laptop (Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),48999.0,Acer,51,4.05,Windows,Everyday Use,18.8,1.78,1.0,15.6,141,16:9,1,0,16,0,512,AMD,4,8,4.0,1,0,1,1,0,1,0,0,0,0,,3,40,1920,1080,2,0,0,AMD,5,7th
Lenovo IdeaPad Slim 5 14IAH8 83BF0045IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),60990.0,Lenovo,76,4.55,Windows,Everyday Use,,1.46,1.0,14,157,16:9,1,0,16,0,1024,Integrated,12,12,8.0,1,0,1,1,1,1,0,0,0,0,,,56.6,1920,1080,2,0,0,Intel,i5,12th
Wings Nuvobook S2 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),27990.0,Wings,53,4.7,Windows,Business,18.4,1.6,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,8,8,4.0,1,0,1,1,1,1,0,0,0,0,,,17.85,1080,1920,0,1,0,Intel,i3,11th
MSI Thin GF63 11UCX-1492IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),54990.0,MSI,68,4.7,Windows,Performance,21.7,1.86,2.0,15.6,141,16:9,1,0,16,1024,256,NVIDIA,12,12,6.0,1,0,1,1,1,1,1,0,1,0,,3,52.4,1920,1080,3,0,0,Intel,i5,11th
HP 255 G9 724N9EA Laptop (AMD Athlon Silver 3050U/ 4GB/ 256GB SSD/ Win11),23490.0,HP,54,4.35,Windows,Everyday Use,,1.6,1.0,15.6,100,16:9,1,0,4,0,256,AMD,4,2,2.0,1,1,1,1,0,1,0,0,1,0,,3,41,1366,768,2,0,0,AMD,3050U,3rd
HP Omen 16-xf0060AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),131254.0,HP,227,4.65,Windows,Gaming,,,1.0,16,141,16:9,1,0,16,0,1024,NVIDIA,16,16,8.0,1,0,1,1,1,1,0,0,1,0,,6,41,1920,1080,2,0,0,AMD,7,7th
MSI Thin GF63 11UCX-1496IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51990.0,MSI,58,4.3,Windows,Performance,21.7,1.86,2.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,12,12,6.0,1,0,1,1,1,1,0,0,1,0,,3,52.4,1920,1080,3,0,0,Intel,i5,12th
HP Victus 16-s0089AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),89999.0,HP,68,4.1,Windows,Gaming,24,2.48,1.0,16.1,137,16:9,1,0,16,0,1024,NVIDIA,16,16,8.0,1,1,1,1,1,1,0,0,1,0,,4,70,1920,1080,3,0,0,AMD,7,7th
Lenovo IdeaPad Slim 3 82XQ008VIN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),44990.0,Lenovo,110,4.15,Windows,Everyday Use,,1.62,1.0,15.6,141,16:9,1,0,16,0,512,AMD,4,8,4.0,1,1,1,1,1,1,0,1,0,0,,3,47,1920,1080,2,0,0,AMD,5,7th
